측점,날짜,시작,종료,편각구간,복각구간,D_utc,I_utc,Kp,Kp_flag,관측소_D변동_분,관측소_I변동_분,관측소_F변동_nT,관측소_dB_nT,QC,dF,dD_arcmin,dI_arcmin,n_station,보간,창,상태,파일
성산,2023-04-12,13:58:00,14:24:00,13:58~14:06,14:13~14:24,2023-04-12 04:58~05:06,2023-04-12 05:13~05:24,0.0,QUIET,0.18,0.22,6.5,7.2,QUIET,21.660103563663142,-3.5664939347091713,-0.7434032958539245,4,idw,성분별,정상,성산.지자기야장.23.04.12.xlsx
성산,2023-04-12,14:37:00,15:03:00,14:37~14:44,14:54~15:03,2023-04-12 05:37~05:44,2023-04-12 05:54~06:03,1.0,QUIET,0.13,0.09,3.9,5.1,QUIET,23.11026241748914,-3.586035314129037,-0.8092732575281397,4,idw,성분별,정상,성산.지자기야장.23.04.12.xlsx
성산,2023-04-12,14:58:00,15:24:00,14:58~15:06,15:13~15:24,2023-04-12 05:58~06:06,2023-04-12 06:13~06:24,1.0,QUIET,0.1,0.11,3.3,6.1,QUIET,20.53472088531271,-3.4536629986788365,-0.6424701509478089,4,idw,성분별,정상,성산.지자기야장.23.04.12(text).xlsx
성산,2023-04-12,15:14:00,15:37:00,15:14~15:23,15:28~15:37,2023-04-12 06:14~06:23,2023-04-12 06:28~06:37,1.0,QUIET,0.15,0.06,2.8,4.5,QUIET,19.146074590200442,-3.504626144637265,-0.5146657942270645,4,idw,성분별,정상,성산.지자기야장.23.04.12.xlsx
성산,2023-04-12,15:37:00,16:03:00,15:37~15:44,15:54~16:03,2023-04-12 06:37~06:44,2023-04-12 06:54~07:03,1.0,QUIET,0.12,0.19,4.5,6.6,QUIET,19.109776866309403,-3.6424195811196616,-0.6185522006071119,4,idw,성분별,정상,성산.지자기야장.23.04.12(text).xlsx
성산,2023-04-12,16:14:00,16:37:00,16:14~16:23,16:28~16:37,2023-04-12 07:14~07:23,2023-04-12 07:28~07:37,1.0,QUIET,0.17,0.11,1.7,6.7,QUIET,22.73043915277958,-3.4893987633614856,-0.7671526422341794,4,idw,성분별,정상,성산.지자기야장.23.04.12(text).xlsx
성산,2025-05-15,11:28:00,11:44:00,11:28~11:35,11:37~11:44,2025-05-15 02:28~02:35,2025-05-15 02:37~02:44,3.333,DISTURBED,0.27,0.19,3.6,9.4,CAUTION,19.59539341548225,-1.3954312732264866,0.3457748318730193,4,idw,성분별,정상,배포.지자기야장(25.05.15.0.~).성산점.xlsx
성산,2025-05-15,11:28:00,14:40:00,11:28~14:40,,2025-05-15 02:28~05:40,2025-05-15 02:28~05:40,3.667,DISTURBED,3.64,2.48,35.1,61.1,CAUTION,22.35236755717051,-1.839224264555184,0.22817293618775603,4,idw,세션전체,정상,배포.지자기야장(25.05.15.0.~).성산점.xlsx
성산,2025-05-15,12:02:00,12:17:00,12:02~12:08,12:12~12:17,2025-05-15 03:02~03:08,2025-05-15 03:12~03:17,3.667,DISTURBED,0.27,0.17,5.2,10.7,CAUTION,23.931899245886598,-1.938115670028774,0.09847803308553535,4,idw,성분별,정상,배포.지자기야장(25.05.15.0.~).성산점.xlsx
성산,2025-05-15,12:36:00,12:51:00,12:36~12:42,12:45~12:51,2025-05-15 03:36~03:42,2025-05-15 03:45~03:51,3.667,DISTURBED,0.16,0.13,1.7,3.2,CAUTION,22.694381193352456,-1.7167489206105142,0.19403017506082848,4,idw,성분별,정상,배포.지자기야장(25.05.15.0.~).성산점.xlsx
성산,2025-05-15,13:26:00,13:40:00,13:26~13:30,13:35~13:40,2025-05-15 04:26~04:30,2025-05-15 04:35~04:40,3.667,DISTURBED,0.07,0.11,1.5,3.1,CAUTION,21.80455774949951,-1.8839204828605607,0.264070690782148,4,idw,성분별,정상,배포.지자기야장(25.05.15.0.~).성산점.xlsx
성산,2025-05-15,13:58:00,14:12:00,13:58~14:03,14:07~14:12,2025-05-15 04:58~05:03,2025-05-15 05:07~05:12,3.667,DISTURBED,0.05,0.06,2.6,3.2,CAUTION,23.703884680304327,-1.953669583229479,0.13199588398623643,4,idw,성분별,정상,배포.지자기야장(25.05.15.0.~).성산점.xlsx
성산,2025-05-15,14:35:00,14:49:00,14:35~14:40,14:44~14:49,2025-05-15 05:35~05:40,2025-05-15 05:44~05:49,3.667,DISTURBED,0.18,0.18,8.5,11.6,CAUTION,23.040387868684775,-1.7959955959082985,0.2817526222208579,4,idw,성분별,정상,배포.지자기야장(25.05.15.0.~).성산점.xlsx
순천,2020-10-13,12:38:00,13:12:00,12:38~12:48,13:05~13:12,2020-10-13 03:38~03:48,2020-10-13 04:05~04:12,0.667,QUIET,0.15,0.05,1.5,5.1,QUIET,4.7471525786677375,-1.1291044768260479,-0.8370893543213634,4,idw,성분별,정상,배포.지자기야장(20.10.13순천).xlsx
순천,2020-11-04,11:27:00,11:59:00,11:27~11:33,11:49~11:59,2020-11-04 02:27~02:33,2020-11-04 02:49~02:59,0.667,QUIET,0.04,0.06,3.2,8.4,QUIET,-5.893100916320691,-0.20847250745044596,0.20856826765482003,3,idw,성분별,정상,배포.20.11.04_순천_야장(6).xlsx
순천,2020-11-04,12:30:00,12:57:00,12:30~12:41,12:44~12:57,2020-11-04 03:30~03:41,2020-11-04 03:44~03:57,0.333,QUIET,0.53,0.14,2.1,11.1,QUIET,-7.9885766953011625,-1.1046822355869708,0.06630368338454654,3,idw,성분별,정상,배포.20.11.04_순천_야장(6).xlsx
순천,2020-11-04,13:22:00,13:41:00,13:22~13:27,13:34~13:41,2020-11-04 04:22~04:27,2020-11-04 04:34~04:41,0.333,QUIET,0.16,0.03,1.4,4.5,QUIET,-5.776515143697907,-1.8270575901676507,-0.07051568527640496,3,idw,성분별,정상,배포.20.11.04_순천_야장(6).xlsx
순천,2020-11-04,14:03:00,14:20:00,14:03~14:09,14:13~14:20,2020-11-04 05:03~05:09,2020-11-04 05:13~05:20,0.333,QUIET,0.01,0.04,1.8,2.2,QUIET,-4.268526457250118,-2.055607236597883,-0.03373631110764802,3,idw,성분별,정상,배포.20.11.04_순천_야장(6).xlsx
순천,2020-11-04,15:05:00,15:23:00,15:05~15:11,15:15~15:23,2020-11-04 06:05~06:11,2020-11-04 06:15~06:23,0.333,QUIET,0.06,0.04,1.8,2.8,QUIET,-0.9999570281506749,-1.9183074768144956,0.016684735258714768,3,idw,성분별,정상,배포.20.11.04_순천_야장(6).xlsx
순천,2020-11-04,15:41:00,15:59:00,15:41~15:48,15:52~15:59,2020-11-04 06:41~06:48,2020-11-04 06:52~06:59,0.333,QUIET,0.11,0.03,2.7,3.9,QUIET,1.11960836299113,-1.7019605644428724,0.00838267111524436,3,idw,성분별,정상,배포.20.11.04_순천_야장(6).xlsx
순천,2023-04-26,11:19:00,11:36:00,11:19~11:25,11:28~11:36,2023-04-26 02:19~02:25,2023-04-26 02:28~02:36,2.667,CAUTION,0.21,0.17,4.2,7.9,QUIET,-8.189057090188726,-2.163324782651972,1.2299159204764627,4,idw,성분별,정상,배포.순천.지자기야장.23.xlsx
순천,2023-04-26,11:19:00,15:06:00,11:19~15:06,,2023-04-26 02:19~06:06,2023-04-26 02:19~06:06,3.333,DISTURBED,3.89,2.12,39.8,60.5,CAUTION,-5.425208152235427,-3.491047791124732,1.0515856317137238,4,idw,세션전체,정상,배포.순천.지자기야장.23.xlsx
순천,2023-04-26,12:11:00,12:31:00,12:11~12:17,12:23~12:31,2023-04-26 03:11~03:17,2023-04-26 03:23~03:31,3.333,DISTURBED,0.29,0.17,11.1,16.0,CAUTION,2.9202957412489923,-1.9734416352189348,0.2636016615794684,4,idw,성분별,정상,배포.순천.지자기야장.23.xlsx
순천,2023-04-26,12:52:00,13:10:00,12:52~12:58,13:02~13:10,2023-04-26 03:52~03:58,2023-04-26 04:02~04:10,3.333,DISTURBED,0.34,0.19,4.6,7.5,CAUTION,-3.5778592140122782,-2.824232082601022,0.8653392076134437,4,idw,성분별,정상,배포.순천.지자기야장.23.xlsx
순천,2023-04-26,13:41:00,14:03:00,13:41~13:50,13:55~14:03,2023-04-26 04:41~04:50,2023-04-26 04:55~05:03,3.333,DISTURBED,0.13,0.09,7.6,9.6,CAUTION,-3.5471103647578275,-3.5349366215993228,1.005270502358854,4,idw,성분별,정상,배포.순천.지자기야장.23.xlsx
순천,2023-04-26,14:30:00,14:45:00,14:30~14:37,14:39~14:45,2023-04-26 05:30~05:37,2023-04-26 05:39~05:45,3.333,DISTURBED,0.22,0.07,3.6,5.8,CAUTION,2.8570697792456485,-3.50123662438455,0.780051545225111,4,idw,성분별,정상,배포.순천.지자기야장.23.xlsx
순천,2023-04-26,15:00:00,15:15:00,15:00~15:06,15:09~15:15,2023-04-26 06:00~06:06,2023-04-26 06:09~06:15,2.0,QUIET,0.08,0.3,4.8,6.7,QUIET,5.979424887504138,-3.3203877391349996,0.588221036974765,4,idw,성분별,정상,배포.순천.지자기야장.23.xlsx
순천,2025-04-02,11:43:00,12:02:00,11:43~11:46,11:55~12:02,2025-04-02 02:43~02:46,2025-04-02 02:55~03:02,3.667,DISTURBED,0.12,0.4,6.7,13.2,CAUTION,-24.07331047290063,-1.8491775310687755,0.8455435770867703,4,idw,성분별,정상,배포.지자기야장(순천).250402ver.xlsx
순천,2025-04-02,11:43:00,16:03:00,11:43~16:03,,2025-04-02 02:43~07:03,2025-04-02 02:43~07:03,3.667,DISTURBED,6.1,2.35,40.2,77.6,DISTURBED,-3.1222545721320785,-3.627286985165754,-0.45208984985284995,4,idw,세션전체,정상,배포.지자기야장(순천).250402ver.xlsx
순천,2025-04-02,12:24:00,12:42:00,12:24~12:30,12:35~12:42,2025-04-02 03:24~03:30,2025-04-02 03:35~03:42,3.333,DISTURBED,0.3,0.15,5.9,10.5,CAUTION,-19.824334863493277,-3.157825110138144,0.26781304006785145,4,idw,성분별,정상,배포.지자기야장(순천).250402ver.xlsx
순천,2025-04-02,13:19:00,13:42:00,13:19~13:26,13:35~13:42,2025-04-02 04:19~04:26,2025-04-02 04:35~04:42,3.333,DISTURBED,0.6,0.53,12.0,22.7,CAUTION,-6.491593752303743,-3.9574655611152796,-0.5411201068621521,4,idw,성분별,정상,배포.지자기야장(순천).250402ver.xlsx
순천,2025-04-02,14:23:00,14:40:00,14:23~14:29,14:33~14:40,2025-04-02 05:23~05:29,2025-04-02 05:33~05:40,3.333,DISTURBED,0.12,0.31,4.2,11.7,CAUTION,1.7714560995227657,-4.123848912327904,-0.43020676162343446,4,idw,성분별,정상,배포.지자기야장(순천).250402ver.xlsx
순천,2025-04-02,15:09:00,15:25:00,15:09~15:15,15:19~15:25,2025-04-02 06:09~06:15,2025-04-02 06:19~06:25,3.333,DISTURBED,0.2,0.14,4.4,7.0,CAUTION,0.39596699615503894,-3.7538702143878258,-0.18811045802892745,4,idw,성분별,정상,배포.지자기야장(순천).250402ver.xlsx
순천,2025-04-02,15:58:00,16:13:00,15:58~16:03,16:06~16:13,2025-04-02 06:58~07:03,2025-04-02 07:06~07:13,3.333,DISTURBED,0.15,0.13,3.0,5.8,CAUTION,3.317924712158856,-3.401061977520691,-0.1494059317700114,4,idw,성분별,정상,배포.지자기야장(순천).250402ver.xlsx
양산,2024-10-17,11:58:00,12:22:00,11:58~12:06,12:16~12:22,2024-10-17 02:58~03:06,2024-10-17 03:16~03:22,3.0,CAUTION,0.44,0.06,1.9,10.7,QUIET,1.6866879524750402,-1.771632287788999,-0.18059521403451184,4,idw,성분별,정상,배포.지자기야장(양산).24.10.17.ver24.1.xlsx
양산,2024-10-17,12:30:00,12:45:00,12:30~12:36,12:39~12:45,2024-10-17 03:30~03:36,2024-10-17 03:39~03:45,3.0,CAUTION,0.26,0.07,2.5,6.6,QUIET,2.1746950190135976,-2.0453727033572147,-0.20621656436829566,4,idw,성분별,정상,배포.지자기야장(양산).24.10.17.ver24.1.xlsx
양산,2024-10-17,13:21:00,13:41:00,13:21~13:27,13:33~13:41,2024-10-17 04:21~04:27,2024-10-17 04:33~04:41,3.0,CAUTION,0.27,0.08,3.3,7.1,QUIET,6.424068536332925,-2.603342369654013,-0.5485828913376332,4,idw,성분별,정상,배포.지자기야장(양산).24.10.17.ver24.1.xlsx
양산,2024-10-17,14:00:00,14:15:00,14:00~14:06,14:10~14:15,2024-10-17 05:00~05:06,2024-10-17 05:10~05:15,3.0,CAUTION,0.36,0.02,0.9,4.1,QUIET,6.972093913042045,-2.9439917814009133,-0.4731388459406904,4,idw,성분별,정상,배포.지자기야장(양산).24.10.17.ver24.1.xlsx
양산,2024-10-17,14:40:00,15:00:00,14:40~14:46,14:54~15:00,2024-10-17 05:40~05:46,2024-10-17 05:54~06:00,3.0,CAUTION,0.12,0.02,3.3,3.9,QUIET,6.875316632671456,-2.8122778740463295,-0.34943821754507554,4,idw,성분별,정상,배포.지자기야장(양산).24.10.17.ver24.1.xlsx
양산,2024-10-17,15:01:00,15:14:00,15:01~15:07,15:09~15:14,2024-10-17 06:01~06:07,2024-10-17 06:09~06:14,1.667,QUIET,0.11,0.03,4.4,5.3,QUIET,8.027934132143855,-2.780577521651179,-0.36808732254266646,4,idw,성분별,정상,배포.지자기야장(양산).24.10.17.ver24.1.xlsx
여주,2023-09-07,11:50:00,12:09:00,11:50~11:56,12:02~12:09,2023-09-07 02:50~02:56,2023-09-07 03:02~03:09,2.0,QUIET,0.21,0.11,3.8,7.3,QUIET,29.780236633232562,-2.791319894903769,-1.459066591479212,3,idw,성분별,정상,여주.지자기야장.23.09.07.xlsx
여주,2023-09-07,11:50:00,15:10:00,11:50~15:10,,2023-09-07 02:50~06:10,2023-09-07 02:50~06:10,2.0,QUIET,1.99,2.68,30.9,53.9,CAUTION,30.939120784998522,-2.8119711858737446,-1.496145501139958,3,idw,세션전체,정상,여주.지자기야장.23.09.07.xlsx
여주,2023-09-07,12:24:00,12:50:00,12:24~12:33,12:44~12:50,2023-09-07 03:24~03:33,2023-09-07 03:44~03:50,0.667,QUIET,0.21,0.12,4.3,9.3,QUIET,30.402237733425864,-2.6993489676436315,-1.4424612052139403,3,idw,성분별,정상,여주.지자기야장.23.09.07.xlsx
여주,2023-09-07,13:10:00,13:33:00,13:10~13:18,13:24~13:33,2023-09-07 04:10~04:18,2023-09-07 04:24~04:33,0.667,QUIET,0.18,0.13,3.7,6.3,QUIET,28.998442331750994,-2.9295340412030915,-1.3057619829348033,3,idw,성분별,정상,여주.지자기야장.23.09.07.xlsx
여주,2023-09-07,13:56:00,14:16:00,13:56~14:04,14:10~14:16,2023-09-07 04:56~05:04,2023-09-07 05:10~05:16,0.667,QUIET,0.12,0.09,3.2,6.2,QUIET,34.06954868035973,-2.837761251852671,-1.7417734536470757,3,idw,성분별,정상,여주.지자기야장.23.09.07.xlsx
여주,2023-09-07,14:35:00,14:58:00,14:35~14:44,14:52~14:58,2023-09-07 05:35~05:44,2023-09-07 05:52~05:58,0.667,QUIET,0.2,0.15,6.9,9.7,QUIET,32.59282891075418,-2.7477584218701563,-1.338619083902374,3,idw,성분별,정상,여주.지자기야장.23.09.07.xlsx
여주,2023-09-07,15:05:00,15:22:00,15:05~15:10,15:15~15:22,2023-09-07 06:05~06:10,2023-09-07 06:15~06:22,0.667,QUIET,0.15,0.04,3.5,5.1,QUIET,30.940062270587077,-2.6354288357296998,-1.3497415181426482,3,idw,성분별,정상,여주.지자기야장.23.09.07.xlsx
여주,2025-04-30,10:40:00,11:21:00,10:40~10:57,11:09~11:21,2025-04-30 01:40~01:57,2025-04-30 02:09~02:21,3.333,DISTURBED,1.52,0.29,9.1,33.7,CAUTION,23.97828965336521,-2.7371849223543427,-1.1542642216055494,4,idw,성분별,정상,배포.지자기야장(여주).250430.xlsx
여주,2025-04-30,12:39:00,12:59:00,12:39~12:45,12:52~12:59,2025-04-30 03:39~03:45,2025-04-30 03:52~03:59,2.333,CAUTION,0.15,0.13,6.1,11.6,QUIET,24.822980666132935,-3.3866655704867923,-1.0724003882650255,4,idw,성분별,정상,배포.지자기야장(여주).250430.xlsx
여주,2025-04-30,13:23:00,13:44:00,13:23~13:32,13:37~13:44,2025-04-30 04:23~04:32,2025-04-30 04:37~04:44,2.333,CAUTION,0.28,0.07,1.8,5.9,QUIET,25.629625198467693,-3.477391400131738,-1.0994398510183734,4,idw,성분별,정상,배포.지자기야장(여주).250430.xlsx
여주,2025-04-30,14:07:00,14:23:00,14:07~14:14,14:18~14:23,2025-04-30 05:07~05:14,2025-04-30 05:18~05:23,2.333,CAUTION,0.1,0.08,1.4,3.2,QUIET,24.886784790665843,-3.456261838189062,-1.0666469106883028,4,idw,성분별,정상,배포.지자기야장(여주).250430.xlsx
여주,2025-04-30,14:53:00,15:10:00,14:53~14:58,15:03~15:10,2025-04-30 05:53~05:58,2025-04-30 06:03~06:10,2.667,CAUTION,0.11,0.1,1.4,3.0,QUIET,26.76405976140086,-3.157592041590589,-1.1771342532522961,4,idw,성분별,정상,배포.지자기야장(여주).250430.xlsx
여주,2025-04-30,15:38:00,15:53:00,15:38~15:44,15:48~15:53,2025-04-30 06:38~06:44,2025-04-30 06:48~06:53,2.667,CAUTION,0.14,0.06,2.3,4.2,QUIET,33.97243537538452,-2.6729797991138016,-1.8242037312276806,4,idw,성분별,정상,배포.지자기야장(여주).250430.xlsx
영천,2024-10-31,10:52:00,11:17:00,10:52~10:58,11:09~11:17,2024-10-31 01:52~01:58,2024-10-31 02:09~02:17,0.667,QUIET,0.08,0.1,4.4,5.8,QUIET,1.589828689742717,-2.154296997545356,-0.5005428734111288,4,idw,성분별,정상,배포.지자기야장.영천(2024.10.31).ver24.xlsx
영천,2024-10-31,11:43:00,12:01:00,11:43~11:49,11:56~12:01,2024-10-31 02:43~02:49,2024-10-31 02:56~03:01,0.667,QUIET,0.62,0.16,2.8,12.5,QUIET,0.34911664429091616,-2.3083591047998646,-0.7864843941915528,4,idw,성분별,정상,배포.지자기야장.영천(2024.10.31).ver24.xlsx
영천,2024-10-31,12:40:00,12:58:00,12:40~12:45,12:50~12:58,2024-10-31 03:40~03:45,2024-10-31 03:50~03:58,0.667,QUIET,0.29,0.06,1.1,6.4,QUIET,1.0042084618253284,-3.1656857346531004,-1.0249235834406334,4,idw,성분별,정상,배포.지자기야장.영천(2024.10.31).ver24.xlsx
영천,2024-10-31,13:24:00,13:43:00,13:24~13:31,13:36~13:43,2024-10-31 04:24~04:31,2024-10-31 04:36~04:43,0.667,QUIET,0.18,0.1,4.7,7.3,QUIET,4.453989312132762,-3.4899769601623922,-1.1086597099257303,4,idw,성분별,정상,배포.지자기야장.영천(2024.10.31).ver24.xlsx
영천,2024-10-31,14:12:00,14:39:00,14:12~14:20,14:33~14:39,2024-10-31 05:12~05:20,2024-10-31 05:33~05:39,0.667,QUIET,0.07,0.06,2.0,7.0,QUIET,5.49760477624659,-3.5277525694587117,-0.9110781929034732,4,idw,성분별,정상,배포.지자기야장.영천(2024.10.31).ver24.xlsx
영천,2024-10-31,15:06:00,15:24:00,15:06~15:13,15:19~15:24,2024-10-31 06:06~06:13,2024-10-31 06:19~06:24,1.333,QUIET,0.09,0.07,1.6,5.9,QUIET,7.938220009637007,-3.1568670628330326,-0.7443347357225676,4,idw,성분별,정상,배포.지자기야장.영천(2024.10.31).ver24.xlsx
이원,2019-05-21,13:46:00,14:06:00,13:46~13:51,13:56~14:06,2019-05-21 04:46~04:51,2019-05-21 04:56~05:06,1.0,QUIET,0.06,0.09,2.4,2.6,QUIET,2.7747768314366112,-3.1056472332974505,-0.3149207533391286,3,idw,성분별,정상,2019.5.21~23.이원 야장기록.xlsx
이원,2019-05-21,14:21:00,14:38:00,14:21~14:27,14:31~14:38,2019-05-21 05:21~05:27,2019-05-21 05:31~05:38,1.0,QUIET,0.11,0.05,2.8,4.0,QUIET,5.411467821293627,-3.106845538747698,-0.48092620926074614,3,idw,성분별,정상,2019.5.21~23.이원 야장기록.xlsx
이원,2019-05-22,10:10:00,10:32:00,10:10~10:19,10:24~10:32,2019-05-22 01:10~01:19,2019-05-22 01:24~01:32,0.333,QUIET,0.18,0.09,2.4,5.3,QUIET,-0.8990051474684151,0.4417602663600917,-0.3644473927509774,4,idw,성분별,정상,2019.5.21~23.이원 야장기록.xlsx
이원,2019-05-22,10:44:00,11:05:00,10:44~10:53,10:57~11:05,2019-05-22 01:44~01:53,2019-05-22 01:57~02:05,0.333,QUIET,0.35,0.07,2.0,7.0,QUIET,-0.8594482597472961,-0.2511842127936593,-0.5081481814495493,4,idw,성분별,정상,2019.5.21~23.이원 야장기록.xlsx
이원,2024-09-05,11:47:00,12:16:00,11:47~11:56,12:07~12:16,2024-09-05 02:47~02:56,2024-09-05 03:07~03:16,1.333,QUIET,0.64,0.11,6.9,18.4,QUIET,-7.067421733205265,-2.9200283295848126,-1.0857505234731926,4,idw,성분별,정상,배포.지자기야장.이원(2024.9.5).xlsx
이원,2024-09-05,12:29:00,12:53:00,12:29~12:36,12:44~12:53,2024-09-05 03:29~03:36,2024-09-05 03:44~03:53,1.333,QUIET,0.29,0.1,5.4,7.8,QUIET,-2.0875405233964557,-4.295646024686209,-1.0455086814945607,4,idw,성분별,정상,배포.지자기야장.이원(2024.9.5).xlsx
이원,2024-09-05,13:03:00,13:19:00,13:03~13:10,13:12~13:19,2024-09-05 04:03~04:10,2024-09-05 04:12~04:19,1.333,QUIET,0.08,0.14,6.4,8.2,QUIET,2.252972180744109,-4.557376290564417,-1.2715276176579988,4,idw,성분별,정상,배포.지자기야장.이원(2024.9.5).xlsx
이원,2024-09-05,13:37:00,13:53:00,13:37~13:44,13:46~13:53,2024-09-05 04:37~04:44,2024-09-05 04:46~04:53,1.333,QUIET,0.08,0.14,5.3,7.0,QUIET,7.9840533545357175,-4.168803603981865,-1.4667422323167751,4,idw,성분별,정상,배포.지자기야장.이원(2024.9.5).xlsx
이원,2024-09-05,14:22:00,14:37:00,14:22~14:28,14:32~14:37,2024-09-05 05:22~05:28,2024-09-05 05:32~05:37,1.333,QUIET,0.1,0.12,6.1,8.3,QUIET,14.763853647731594,-3.9197140677008093,-1.8511761877277166,4,idw,성분별,정상,배포.지자기야장.이원(2024.9.5).xlsx
이원,2024-09-05,15:00:00,15:16:00,15:00~15:05,15:10~15:16,2024-09-05 06:00~06:05,2024-09-05 06:10~06:16,0.667,QUIET,0.13,0.1,1.4,6.6,QUIET,18.229297885889537,-3.6582928625199336,-1.7435614492011653,4,idw,성분별,정상,배포.지자기야장.이원(2024.9.5).xlsx
임계,2022-10-12,13:17:00,13:34:00,13:17~13:23,13:27~13:34,,,,미상,,,,,미상,,,,0,-,-,측점 좌표 없음,복사본 배포.임계_지자기야장(22.10.12).xlsx
임계,2022-10-12,13:17:00,16:35:00,13:17~16:35,,,,,미상,,,,,미상,,,,0,-,-,측점 좌표 없음,복사본 배포.임계_지자기야장(22.10.12).xlsx
임계,2022-10-12,13:49:00,14:02:00,13:49~13:56,13:58~14:02,,,,미상,,,,,미상,,,,0,-,-,측점 좌표 없음,복사본 배포.임계_지자기야장(22.10.12).xlsx
임계,2022-10-12,14:34:00,14:45:00,14:34~14:38,14:41~14:45,,,,미상,,,,,미상,,,,0,-,-,측점 좌표 없음,복사본 배포.임계_지자기야장(22.10.12).xlsx
임계,2022-10-12,15:19:00,15:31:00,15:19~15:24,15:27~15:31,,,,미상,,,,,미상,,,,0,-,-,측점 좌표 없음,복사본 배포.임계_지자기야장(22.10.12).xlsx
임계,2022-10-12,16:00:00,16:12:00,16:00~16:05,16:07~16:12,,,,미상,,,,,미상,,,,0,-,-,측점 좌표 없음,복사본 배포.임계_지자기야장(22.10.12).xlsx
임계,2022-10-12,16:30:00,16:43:00,16:30~16:35,16:38~16:43,,,,미상,,,,,미상,,,,0,-,-,측점 좌표 없음,복사본 배포.임계_지자기야장(22.10.12).xlsx
장흥,2019-10-22,10:06:00,10:25:00,10:06~10:12,10:16~10:25,2019-10-22 01:06~01:12,2019-10-22 01:16~01:25,0.0,QUIET,0.04,0.06,2.1,2.6,QUIET,3.980317963993002,-0.28719000459220884,-0.5117595470482069,4,idw,성분별,정상,2019.10.21-23.장흥.지자기야장.xlsx
장흥,2019-10-22,10:46:00,11:00:00,10:46~10:51,10:54~11:00,2019-10-22 01:46~01:51,2019-10-22 01:54~02:00,0.0,QUIET,0.08,0.09,1.7,4.1,QUIET,2.9961058155968203,-0.31958086712389605,-0.6404715933030017,4,idw,성분별,정상,2019.10.21-23.장흥.지자기야장.xlsx
장흥,2019-10-22,11:34:00,11:46:00,11:34~11:39,11:41~11:46,2019-10-22 02:34~02:39,2019-10-22 02:41~02:46,0.0,QUIET,0.16,0.17,2.7,6.1,QUIET,1.9940990245449939,-0.8112710930786091,-0.681789064762565,4,idw,성분별,정상,2019.10.21-23.장흥.지자기야장.xlsx
장흥,2019-10-22,13:00:00,13:16:00,13:00~13:06,13:10~13:16,2019-10-22 04:00~04:06,2019-10-22 04:10~04:16,0.333,QUIET,0.11,0.03,1.6,3.4,QUIET,6.651698549809225,-1.3831346629838663,-1.0657289417100426,4,idw,성분별,정상,2019.10.21-23.장흥.지자기야장.xlsx
장흥,2019-10-22,13:10:00,14:07:00,14:03~14:07,13:10~13:14,2019-10-22 05:03~05:07,2019-10-22 04:10~04:14,0.333,QUIET,0.02,0.03,5.8,8.6,QUIET,8.182605866451922,-1.39664250106246,-1.0645177897797242,4,idw,성분별,정상,2019.10.21-23.장흥.지자기야장.xlsx
장흥,2019-10-22,13:30:00,13:43:00,13:30~13:35,13:39~13:43,2019-10-22 04:30~04:35,2019-10-22 04:39~04:43,0.333,QUIET,0.02,0.05,1.9,2.3,QUIET,8.482061211958353,-1.4524284932382447,-1.0931704723024709,4,idw,성분별,정상,2019.10.21-23.장흥.지자기야장.xlsx
포천,2020-10-20,15:01:00,16:04:00,15:01~15:12,15:55~16:04,2020-10-20 06:01~06:12,2020-10-20 06:55~07:04,0.667,QUIET,0.15,0.05,2.9,8.7,QUIET,2.417036491649924,-1.6388444842022913,-0.2801479076686582,4,idw,성분별,정상,2020.10.20_포천_지자기야장.xlsx
포천,2020-10-20,16:22:00,16:55:00,16:22~16:34,16:39~16:55,2020-10-20 07:22~07:34,2020-10-20 07:39~07:55,0.667,QUIET,0.08,0.1,2.5,3.2,QUIET,2.664416650120984,-1.4821013380800845,-0.286154223040815,4,idw,성분별,정상,2020.10.20_포천_지자기야장.xlsx
포천,2020-10-20,17:00:00,17:22:00,17:00~17:07,17:15~17:22,2020-10-20 08:00~08:07,2020-10-20 08:15~08:22,0.667,QUIET,0.05,0.04,1.7,3.0,QUIET,3.1673717703015427,-1.451018184301545,-0.3329233219838964,4,idw,성분별,정상,2020.10.20_포천_지자기야장.xlsx
포천,2020-10-21,10:33:00,10:58:00,10:33~10:43,10:49~10:58,2020-10-21 01:33~01:43,2020-10-21 01:49~01:58,2.333,CAUTION,0.22,0.1,5.2,6.5,QUIET,-3.3789077512992662,-1.8108172793921882,0.17443345149140232,4,idw,성분별,정상,2020.10.20_포천_지자기야장.xlsx
포천,2020-10-21,11:25:00,11:47:00,11:25~11:33,11:38~11:47,2020-10-21 02:25~02:33,2020-10-21 02:38~02:47,2.333,CAUTION,0.28,0.06,2.1,8.4,QUIET,-3.8102213015663438,-1.541573303694244,0.07815535058185831,4,idw,성분별,정상,2020.10.20_포천_지자기야장.xlsx
포천,2020-10-21,12:03:00,12:23:00,12:03~12:10,12:15~12:23,2020-10-21 03:03~03:10,2020-10-21 03:15~03:23,2.333,CAUTION,0.34,0.08,2.8,6.2,QUIET,-2.8296078102794127,-1.6988515430536324,0.11481235919414923,4,idw,성분별,정상,2020.10.20_포천_지자기야장.xlsx
